Channel|Center|Kode|Item|Category |Group|Size|Satuan|Type|Month|Forecast Branch|Forecast Machine (Branch)|Forecast Headquarter (Branch+HO)|"Forecast Machine Headquarter (Branch+HO)
"|Avg Gross Weight (kg/unit)|Avg Volume (m³/unit)
AI|DC JONGGOL|017|Gula|LOCAL|ROUND|72X50 GR|PC|Oaka|APR 2026|45|45|53|8|5.00|2,000.000
AI|DC JONGGOL|018|Aren|LOCAL|ROUND|72X50 GR|PC|Oaka|APR 2026|3|3|11|56|5.00|2,000.000
AI|DC JONGGOL|019|Garam|LOCAL|ROUND|72X50 GR|PC|Oaka|APR 2026|3|3|11|40|5.00|2,000.000
AI|DC JONGGOL|020|Kemiri|LOCAL|ROUND|72X50 GR|PC|Oaka|APR 2026|1|1|9|264|0.50|1,000.000
AI|DC JONGGOL|021|Merica|LOCAL|ROUND|72X50 GR|PC|Oaka|APR 2026|5|5|13|88|0.30|1,000.000
AI|DC JONGGOL|022|Lada|IMPORT|ROUND|72X50 GR|CAR|Oaka|APR 2026|2|2|10|2|0.30|1,000.000
AI|DC JONGGOL|023|Mie|IMPORT|ROUND|72X50 GR|CAR|Oaka|APR 2026|1|1|9|1|0.80|3,800.000
AI|DC JONGGOL|024|Beras|LOCAL|ROUND|72X50 GR|PC|Oaka|APR 2026|105|105|113|52|5.00|800.000
AI|DC JONGGOL|025|Sirup|IMPORT|ROUND|72X50 GR|PAC|Oaka|APR 2026|2|2|10|2|5.20|1,200.000
AI|DC JONGGOL|026|Moka|IMPORT|RICE|72X50 GR|PAC|Looked|APR 2026|24|24|32|24|0.50|1,200.000
AI|DC JONGGOL|027|Minyak|IMPORT|RICE|72X50 GR|PAC|Looked|APR 2026|3|3|11|2|5.00|2,200.000
AI|DC JONGGOL|028|Sabun Colek|LOCAL|RICE|72X50 GR|PC|Looked|APR 2026|799|799|807|27,080|5.00|1,900.000
AI|DC JONGGOL|029|Sabun Mandi|LOCAL|RICE|72X50 GR|PC|Looked|APR 2026|13|13|21|64|0.50|800.000
AI|DC JONGGOL|030|Sampo|LOCAL|RICE|72X50 GR|PC|Looked|APR 2026|58|58|66|2,104|0.40|800.000
AI|DC JONGGOL|031|Wijen|IMPORT|RICE|72X50 GR|CAR|Looked|APR 2026|0|0|8|0|0.50|1,000.000
AI|DC JONGGOL|032|Rimpang|LOCAL|RICE|72X50 GR|PC|Looked|APR 2026|1|1|9|0|5.00|1,000.000
AI|DC JONGGOL|033|Dodol|LOCAL|WATER|72X50 GR|PC|Blue|APR 2026|30|30|38|52|0.80|2,600.000
AI|DC JONGGOL|034|Uli|LOCAL|WATER|72X50 GR|PC|Blue|APR 2026|6|6|14|2|0.80|2,600.000
AI|DC JONGGOL|035|Singkong|LOCAL|WATER|72X50 GR|PC|Blue|APR 2026|27|27|35|50|2.00|2,100.000
AI|DC JONGGOL|037|Ubi|LOCAL|WATER|72X50 GR|PC|Blue|APR 2026|1|1|9|14|2.00|2,100.000
AI|DC JONGGOL|038|Terong|LOCAL|WATER|72X50 GR|PC|Blue|APR 2026|334|334|342|36|5.20|2,500.000
AI|DC JONGGOL|040|Kacang|LOCAL|WATER|72X50 GR|PC|Blue|APR 2026|184,927|184,927|184,935|257,165|5.00|2,100.000
AI|DC JONGGOL|041|Toge|LOCAL|WATER|72X50 GR|PC|Blue|APR 2026|934|934|942|1,520|5.00|1,000.000
AI|DC JONGGOL|042|Tomat|LOCAL|WATER|72X50 GR|PC|Blue|APR 2026|11,167|11,167|11,175|9,640|5.20|1,000.000
AI|DC JONGGOL|044|Bombay|LOCAL|WATER|72X50 GR|PC|Blue|APR 2026|1,921|1,921|1,929|2,084|5.50|1,000.000
AI|DC JONGGOL|001|Cabe|IMPORT|LIGHT|72X50 GR|PAC|Cucumber|APR 2026|463|463|471|463|5.00|2,000.000
AI|DC JONGGOL|004|Terong|LOCAL|LIGHT|72X50 GR|PC|Cucumber|APR 2026|5|5|13|8|5.20|2,500.000
AI|DC JONGGOL|008|Kentang|LOCAL|LIGHT|72X50 GR|PC|Cucumber|APR 2026|27|27|35|0|2.00|3,378.000
AI|DC JONGGOL|009|Daging|LOCAL|LIGHT|72X50 GR|PC|Cucumber|APR 2026|10|10|18|0|2.50|6,600.000
AI|DC JONGGOL|010|Ikan |LOCAL|LIGHT|72X50 GR|PC|Cucumber|APR 2026|314|314|322|8|8.50|3,500.000
AI|DC JONGGOL|011|Bawang|LOCAL|LIGHT|72X50 GR|PC|Cucumber|APR 2026|230|230|238|0|5.50|2,000.000
AI|DC JONGGOL|012|Kopi|LOCAL|LIGHT|72X50 GR|PC|Cucumber|APR 2026|5|5|13|0|0.50|1,500.000
AI|DC JONGGOL|013|Susu|IMPORT|ROUND|72X50 GR|CAR|Oaka|APR 2026|0|0|8|0|5.00|1,500.000
AI|DC JONGGOL|014|Jahe|IMPORT|ROUND|72X50 GR|CAR|Oaka|APR 2026|1|1|9|1|5.00|2,000.000
AI|DC JONGGOL|015|Kunyit|IMPORT|ROUND|72X50 GR|CAR|Oaka|APR 2026|0|0|8|0|5.00|2,000.000
AI|DC JONGGOL|016|Asam|IMPORT|ROUND|72X50 GR|CAR|Oaka|APR 2026|0|0|8|0|0.50|2,000.000
AI|DC JONGGOL|017|Gula|LOCAL|ROUND|72X50 GR|CAR|Oaka|APR 2026|32|32|40|54|5.00|2,000.000
AI|DC JONGGOL|018|Aren|LOCAL|ROUND|72X50 GR|CAR|Oaka|APR 2026|1|1|9|6|5.00|2,000.000
AI|DC JONGGOL|019|Garam|LOCAL|ROUND|72X50 GR|CAR|Oaka|APR 2026|0|0|8|0|5.00|2,000.000
AI|DC JONGGOL|020|Kemiri|LOCAL|ROUND|72X50 GR|CAR|Oaka|APR 2026|0|0|8|4|0.50|1,000.000
AI|DC JONGGOL|021|Merica|IMPORT|ROUND|72X50 GR|CAR|Oaka|APR 2026|0|7|17|0|0.30|1,000.000
AI|DC JONGGOL|022|Lada|LOCAL|ROUND|72X50 GR|PC|Oaka|APR 2026|54|54|62|86|0.30|1,000.000
AI|DC JONGGOL|023|Mie|IMPORT|ROUND|72X50 GR|PAC|Oaka|APR 2026|0|602|610|0|0.80|3,800.000
AI|DC JONGGOL|024|Beras|IMPORT|ROUND|72X50 GR|PAC|Oaka|APR 2026|0|0|8|0|5.00|800.000
AI|DC JONGGOL|025|Sirup|IMPORT|ROUND|72X50 GR|PAC|Oaka|APR 2026|514|514|522|514|5.20|1,200.000
AI|DC JONGGOL|026|Moka|IMPORT|RICE|72X50 GR|PAC|Looked|APR 2026|0|0|8|0|0.50|1,200.000
AI|DC JONGGOL|027|Minyak|IMPORT|RICE|72X50 GR|PAC|Looked|APR 2026|0|39|47|0|5.00|2,200.000
AI|DC JONGGOL|028|Sabun Colek|IMPORT|RICE|72X50 GR|PAC|Looked|APR 2026|0|48|56|0|5.00|1,900.000
AI|DC JONGGOL|029|Sabun Mandi|IMPORT|RICE|72X50 GR|CAR|Looked|APR 2026|0|0|8|0|0.50|800.000
AI|DC JONGGOL|030|Sampo|IMPORT|RICE|72X50 GR|CAR|Looked|APR 2026|0|0|8|0|0.40|800.000
AI|DC JONGGOL|031|Wijen|LOCAL|RICE|72X50 GR|PC|Looked|APR 2026|130|130|138|548|0.50|1,000.000
AI|DC JONGGOL|032|Rimpang|IMPORT|RICE|72X50 GR|CAR|Looked|APR 2026|0|0|8|0|5.00|1,000.000
AI|DC JONGGOL|033|Dodol|LOCAL|WATER|72X50 GR|PC|Blue|APR 2026|5,851|5,851|5,859|1,400|0.80|2,600.000
AI|DC JONGGOL|034|Uli|LOCAL|WATER|72X50 GR|PC|Blue|APR 2026|3|3|11|50|0.80|2,600.000
AI|DC JONGGOL|035|Singkong|LOCAL|WATER|72X50 GR|PC|Blue|APR 2026|62|62|70|1,492|2.00|2,100.000
AI|DC JONGGOL|037|Ubi|LOCAL|WATER|72X50 GR|PC|Blue|APR 2026|52|52|60|1,408|2.00|2,100.000
AI|DC JONGGOL|038|Terong|LOCAL|WATER|72X50 GR|PC|Blue|APR 2026|60|60|68|1,456|5.20|2,500.000
AI|DC JONGGOL|040|Kacang|LOCAL|WATER|72X50 GR|PC|Blue|APR 2026|93|93|101|1,384|5.00|2,100.000
AI|DC JONGGOL|041|Toge|LOCAL|WATER|72X50 GR|PC|Blue|APR 2026|0|0|8|0|5.00|1,000.000
AI|DC JONGGOL|042|Tomat|LOCAL|WATER|72X50 GR|PC|Blue|APR 2026|86|86|94|1,464|5.20|1,000.000
AI|DC JONGGOL|044|Bombay|LOCAL|WATER|72X50 GR|PC|Blue|APR 2026|0|0|8|0|5.50|1,000.000
AI|DC JONGGOL|001|Cabe|LOCAL|LIGHT|72X50 GR|PC|Cucumber|APR 2026|0|0|8|0|5.00|2,000.000
AI|DC JONGGOL|004|Terong|IMPORT|LIGHT|72X50 GR|CAR|Cucumber|APR 2026|0|0|8|0|5.20|2,500.000
AI|DC JONGGOL|008|Kentang|IMPORT|LIGHT|72X50 GR|CAR|Cucumber|APR 2026|11|11|19|11|2.00|3,378.000
AI|DC JONGGOL|009|Daging|LOCAL|LIGHT|72X50 GR|PC|Cucumber|APR 2026|5|5|13|12|2.50|6,600.000
AI|DC JONGGOL|010|Ikan |LOCAL|LIGHT|72X50 GR|PC|Cucumber|APR 2026|5|5|13|16|8.50|3,500.000
AI|DC JONGGOL|011|Bawang|LOCAL|LIGHT|72X50 GR|PC|Cucumber|APR 2026|2,563|2,563|2,571|7,392|5.50|2,000.000
AI|DC JONGGOL|012|Kopi|LOCAL|LIGHT|72X50 GR|PC|Cucumber|APR 2026|14|14|22|12|0.50|1,500.000
AI|DC JONGGOL|013|Susu|LOCAL|ROUND|72X50 GR|PC|Oaka|APR 2026|12|12|20|20|5.00|1,500.000
AI|DC JONGGOL|014|Jahe|LOCAL|ROUND|72X50 GR|PC|Oaka|APR 2026|12|12|20|12|5.00|2,000.000
AI|DC JONGGOL|015|Kunyit|LOCAL|ROUND|72X50 GR|PC|Oaka|APR 2026|21|21|29|20|5.00|2,000.000
AI|DC JONGGOL|016|Asam|LOCAL|ROUND|72X50 GR|PC|Oaka|APR 2026|13|13|21|8|0.50|2,000.000
AI|DC JONGGOL|017|Gula|LOCAL|ROUND|72X50 GR|PC|Oaka|APR 2026|24|24|32|27|5.00|2,000.000
AI|DC JONGGOL|018|Aren|LOCAL|ROUND|72X50 GR|PC|Oaka|APR 2026|18|18|26|20|5.00|2,000.000
AI|DC JONGGOL|019|Garam|IMPORT|ROUND|72X50 GR|CAR|Oaka|APR 2026|0|0|8|0|5.00|2,000.000
AI|DC JONGGOL|020|Kemiri|LOCAL|ROUND|72X50 GR|PC|Oaka|APR 2026|29|29|37|92|0.50|1,000.000
AI|DC JONGGOL|021|Merica|LOCAL|ROUND|72X50 GR|PC|Oaka|APR 2026|6|6|14|56|0.30|1,000.000
AI|DC JONGGOL|022|Lada|LOCAL|ROUND|72X50 GR|PC|Oaka|APR 2026|0|0|8|0|0.30|1,000.000
AI|DC JONGGOL|023|Mie|LOCAL|ROUND|72X50 GR|PC|Oaka|APR 2026|23|23|31|28|0.80|3,800.000
AI|DC JONGGOL|024|Beras|LOCAL|ROUND|72X50 GR|PC|Oaka|APR 2026|10|10|18|24|5.00|800.000
AI|DC JONGGOL|025|Sirup|LOCAL|ROUND|72X50 GR|PC|Oaka|APR 2026|54|54|62|76|5.20|1,200.000
AI|DC JONGGOL|026|Moka|LOCAL|RICE|72X50 GR|PC|Looked|APR 2026|19|19|27|32|0.50|1,200.000
AI|DC JONGGOL|027|Minyak|LOCAL|RICE|72X50 GR|PC|Looked|APR 2026|56|56|64|80|5.00|2,200.000
AI|DC JONGGOL|028|Sabun Colek|LOCAL|RICE|72X50 GR|PC|Looked|APR 2026|13|13|21|12|5.00|1,900.000
AI|DC JONGGOL|029|Sabun Mandi|LOCAL|RICE|72X50 GR|PC|Looked|APR 2026|41|41|49|104|0.50|800.000
AI|DC JONGGOL|030|Sampo|LOCAL|RICE|72X50 GR|PC|Looked|APR 2026|731|731|739|1,720|0.40|800.000
AI|DC JONGGOL|031|Wijen|IMPORT|RICE|72X50 GR|PAC|Looked|APR 2026|913|913|921|744|0.50|1,000.000
AI|DC JONGGOL|032|Rimpang|LOCAL|RICE|72X50 GR|PC|Looked|APR 2026|11|11|19|28|5.00|1,000.000
AI|DC JONGGOL|033|Dodol|LOCAL|WATER|72X50 GR|PC|Blue|APR 2026|269|269|277|624|0.80|2,600.000
AI|DC JONGGOL|034|Uli|LOCAL|WATER|72X50 GR|PC|Blue|APR 2026|1,103|1,103|1,111|1,880|0.80|2,600.000
AI|DC JONGGOL|035|Singkong|LOCAL|WATER|72X50 GR|CAR|Blue|APR 2026|341|341|349|426|2.00|2,100.000
AI|DC JONGGOL|037|Ubi|LOCAL|WATER|72X50 GR|PC|Blue|APR 2026|19|19|27|0|2.00|2,100.000
AI|DC JONGGOL|038|Terong|LOCAL|WATER|72X50 GR|PC|Blue|APR 2026|4|4|12|62|5.20|2,500.000
AI|DC JONGGOL|040|Kacang|IMPORT|WATER|72X50 GR|CAR|Blue|APR 2026|0|0|8|0|5.00|2,100.000
AI|DC JONGGOL|041|Toge|IMPORT|WATER|72X50 GR|CAR|Blue|APR 2026|0|0|8|0|5.00|1,000.000
AI|DC JONGGOL|042|Tomat|IMPORT|WATER|72X50 GR|CAR|Blue|APR 2026|0|0|8|0|5.20|1,000.000
AI|DC JONGGOL|044|Bombay|IMPORT|WATER|72X50 GR|CAR|Blue|APR 2026|0|0|8|0|5.50|1,000.000
AI|DC JONGGOL|001|Cabe|IMPORT|LIGHT|72X50 GR|CAR|Cucumber|APR 2026|0|0|8|0|5.00|2,000.000
AI|DC JONGGOL|004|Terong|IMPORT|LIGHT|72X50 GR|CAR|Cucumber|APR 2026|0|0|8|0|5.20|2,500.000
AI|DC JONGGOL|008|Kentang|IMPORT|LIGHT|72X50 GR|CAR|Cucumber|APR 2026|0|0|8|0|2.00|3,378.000
AI|DC JONGGOL|009|Daging|IMPORT|LIGHT|72X50 GR|CAR|Cucumber|APR 2026|0|0|8|0|2.50|6,600.000
AI|DC JONGGOL|010|Ikan |IMPORT|LIGHT|72X50 GR|CAR|Cucumber|APR 2026|0|0|8|0|8.50|3,500.000
AI|DC JONGGOL|011|Bawang|IMPORT|LIGHT|72X50 GR|CAR|Cucumber|APR 2026|0|0|8|0|5.50|2,000.000
AI|DC JONGGOL|012|Kopi|IMPORT|LIGHT|72X50 GR|CAR|Cucumber|APR 2026|0|0|8|0|0.50|1,500.000
AI|DC JONGGOL|013|Susu|LOCAL|ROUND|72X50 GR|CAR|Oaka|APR 2026|1|1|9|0|5.00|1,500.000
AI|DC JONGGOL|014|Jahe|LOCAL|ROUND|72X50 GR|PC|Oaka|APR 2026|0|0|8|8|5.00|2,000.000
AI|DC JONGGOL|015|Kunyit|LOCAL|ROUND|72X50 GR|PC|Oaka|APR 2026|0|0|8|8|5.00|2,000.000
AI|DC JONGGOL|016|Asam|IMPORT|ROUND|72X50 GR|CAR|Oaka|APR 2026|0|0|8|0|0.50|2,000.000
AI|DC JONGGOL|017|Gula|IMPORT|ROUND|72X50 GR|CAR|Oaka|APR 2026|0|0|8|0|5.00|2,000.000
AI|DC JONGGOL|018|Aren|LOCAL|ROUND|72X50 GR|PC|Oaka|APR 2026|1|1|9|0|5.00|2,000.000
AI|DC JONGGOL|019|Garam|LOCAL|ROUND|72X50 GR|PC|Oaka|APR 2026|0|0|8|0|5.00|2,000.000
AI|DC JONGGOL|020|Kemiri|LOCAL|ROUND|72X50 GR|PC|Oaka|APR 2026|0|0|8|0|0.50|1,000.000
AI|DC JONGGOL|021|Merica|LOCAL|ROUND|72X50 GR|PC|Oaka|APR 2026|3|3|11|0|0.30|1,000.000
AI|DC JONGGOL|022|Lada|LOCAL|ROUND|72X50 GR|PC|Oaka|APR 2026|0|0|8|0|0.30|1,000.000
AI|DC JONGGOL|023|Mie|LOCAL|ROUND|72X50 GR|PC|Oaka|APR 2026|0|0|8|0|0.80|3,800.000
AI|DC JONGGOL|024|Beras|LOCAL|ROUND|72X50 GR|PC|Oaka|APR 2026|0|0|8|0|5.00|800.000
AI|DC JONGGOL|025|Sirup|LOCAL|ROUND|72X50 GR|PC|Oaka|APR 2026|1|1|9|4|5.20|1,200.000
AI|DC JONGGOL|026|Moka|LOCAL|RICE|72X50 GR|PC|Looked|APR 2026|0|0|8|0|0.50|1,200.000
AI|DC JONGGOL|027|Minyak|LOCAL|RICE|72X50 GR|PC|Looked|APR 2026|2|2|10|0|5.00|2,200.000
AI|DC JONGGOL|028|Sabun Colek|LOCAL|RICE|72X50 GR|PC|Looked|APR 2026|15|15|23|0|5.00|1,900.000
AI|DC JONGGOL|029|Sabun Mandi|LOCAL|RICE|72X50 GR|PC|Looked|APR 2026|14|14|22|0|0.50|800.000
AI|DC JONGGOL|030|Sampo|LOCAL|RICE|72X50 GR|PC|Looked|APR 2026|30|30|38|0|0.40|800.000
AI|DC JONGGOL|031|Wijen|LOCAL|RICE|72X50 GR|PC|Looked|APR 2026|9|9|15|18|0.50|1,000.000
AI|DC JONGGOL|032|Rimpang|LOCAL|RICE|72X50 GR|PC|Looked|APR 2026|200|200|208|6,000|5.00|1,000.000
AI|DC JONGGOL|033|Dodol|LOCAL|WATER|72X50 GR|PC|Blue|APR 2026|0|0|8|0|0.80|2,600.000
AI|DC JONGGOL|034|Uli|LOCAL|WATER|72X50 GR|PC|Blue|APR 2026|0|0|8|3|0.80|2,600.000
AI|DC JONGGOL|035|Singkong|LOCAL|WATER|72X50 GR|PC|Blue|APR 2026|1|1|9|34|2.00|2,100.000
AI|DC JONGGOL|037|Ubi|LOCAL|WATER|72X50 GR|PC|Blue|APR 2026|0|0|8|0|2.00|2,100.000
AI|DC JONGGOL|038|Terong|LOCAL|WATER|72X50 GR|PC|Blue|APR 2026|0|0|8|8|5.20|2,500.000
AI|DC JONGGOL|040|Kacang|LOCAL|WATER|72X50 GR|PC|Blue|APR 2026|0|0|8|0|5.00|2,100.000
AI|DC JONGGOL|041|Toge|LOCAL|WATER|72X50 GR|PC|Blue|APR 2026|0|0|8|0|5.00|1,000.000
AI|DC JONGGOL|042|Tomat|LOCAL|WATER|72X50 GR|PC|Blue|APR 2026|0|0|8|0|5.20|1,000.000
AI|DC JONGGOL|044|Bombay|LOCAL|WATER|72X50 GR|PC|Blue|APR 2026|0|0|8|0|5.50|1,000.000
AI|DC JONGGOL|001|Cabe|LOCAL|LIGHT|72X50 GR|PC|Cucumber|APR 2026|0|0|8|0|5.00|2,000.000
AI|DC JONGGOL|004|Terong|LOCAL|LIGHT|72X50 GR|PC|Cucumber|APR 2026|0|0|8|112|5.20|2,500.000
AI|DC JONGGOL|008|Kentang|LOCAL|LIGHT|72X50 GR|PC|Cucumber|APR 2026|400|400|408|12,000|2.00|3,378.000
AI|DC JONGGOL|009|Daging|LOCAL|LIGHT|72X50 GR|PC|Cucumber|APR 2026|0|0|8|93|2.50|6,600.000
AI|DC JONGGOL|010|Ikan |LOCAL|LIGHT|72X50 GR|PC|Cucumber|APR 2026|0|0|8|8|8.50|3,500.000
AI|DC JONGGOL|011|Bawang|LOCAL|LIGHT|72X50 GR|PC|Cucumber|APR 2026|0|0|8|0|5.50|2,000.000
AI|DC JONGGOL|012|Kopi|LOCAL|LIGHT|72X50 GR|PC|Cucumber|APR 2026|0|0|8|16|0.50|1,500.000
AI|DC JONGGOL|013|Susu|LOCAL|ROUND|72X50 GR|PC|Oaka|APR 2026|0|0|8|0|5.00|1,500.000
AI|DC JONGGOL|014|Jahe|LOCAL|ROUND|72X50 GR|PC|Oaka|APR 2026|0|0|8|0|5.00|2,000.000
AI|DC JONGGOL|015|Kunyit|LOCAL|ROUND|72X50 GR|PC|Oaka|APR 2026|50|50|58|446|5.00|2,000.000
AI|DC JONGGOL|016|Asam|LOCAL|ROUND|72X50 GR|CAR|Oaka|APR 2026|0|0|8|0|0.50|2,000.000
AI|DC JONGGOL|017|Gula|LOCAL|ROUND|72X50 GR|PC|Oaka|APR 2026|0|0|8|4|5.00|2,000.000
AI|DC JONGGOL|018|Aren|LOCAL|ROUND|72X50 GR|PC|Oaka|APR 2026|0|0|8|4|5.00|2,000.000
AI|DC JONGGOL|019|Garam|LOCAL|ROUND|72X50 GR|PC|Oaka|APR 2026|0|0|8|8|5.00|2,000.000
AI|DC JONGGOL|020|Kemiri|LOCAL|ROUND|72X50 GR|PC|Oaka|APR 2026|0|0|8|0|0.50|1,000.000
AI|DC JONGGOL|021|Merica|LOCAL|ROUND|72X50 GR|PC|Oaka|APR 2026|0|0|8|0|0.30|1,000.000
AI|DC JONGGOL|022|Lada|IMPORT|ROUND|72X50 GR|CAN|Oaka|APR 2026|0|2|10|0|0.30|1,000.000
AI|DC JONGGOL|023|Mie|IMPORT|ROUND|72X50 GR|CAN|Oaka|APR 2026|0|3|11|0|0.80|3,800.000
AI|DC JONGGOL|024|Beras|IMPORT|ROUND|72X50 GR|CAN|Oaka|APR 2026|3|3|11|2|5.00|800.000
AI|DC JONGGOL|025|Sirup|IMPORT|ROUND|72X50 GR|CAN|Oaka|APR 2026|2|2|10|2|5.20|1,200.000
AI|DC JONGGOL|026|Moka|IMPORT|RICE|72X50 GR|CAN|Looked|APR 2026|3|3|11|2|0.50|1,200.000
AI|DC JONGGOL|027|Minyak|IMPORT|RICE|72X50 GR|CAR|Looked|APR 2026|1|1|9|1|5.00|2,200.000
AI|DC JONGGOL|028|Sabun Colek|IMPORT|RICE|72X50 GR|JAR|Looked|APR 2026|4|4|12|4|5.00|1,900.000
AI|DC JONGGOL|029|Sabun Mandi|IMPORT|RICE|72X50 GR|CAN|Looked|APR 2026|0|0|8|0|0.50|800.000
AI|DC JONGGOL|030|Sampo|IMPORT|RICE|72X50 GR|CAN|Looked|APR 2026|0|0|8|0|0.40|800.000
AI|DC JONGGOL|031|Wijen|IMPORT|RICE|72X50 GR|CAN|Looked|APR 2026|1|1|9|1|0.50|1,000.000
AI|DC JONGGOL|032|Rimpang|IMPORT|RICE|72X50 GR|CAN|Looked|APR 2026|3|3|11|3|5.00|1,000.000
AI|DC JONGGOL|033|Dodol|IMPORT|WATER|72X50 GR|CAN|Blue|APR 2026|3|3|11|3|0.80|2,600.000
AI|DC JONGGOL|034|Uli|IMPORT|WATER|72X50 GR|CAN|Blue|APR 2026|2|2|10|2|0.80|2,600.000
AI|DC JONGGOL|035|Singkong|IMPORT|WATER|72X50 GR|CAN|Blue|APR 2026|3|3|9|1|2.00|2,100.000
AI|DC JONGGOL|037|Ubi|IMPORT|WATER|72X50 GR|CAN|Blue|APR 2026|1|1|9|1|2.00|2,100.000
AI|DC JONGGOL|038|Terong|IMPORT|WATER|72X50 GR|CAN|Blue|APR 2026|1|1|9|1|5.20|2,500.000
AI|DC JONGGOL|040|Kacang|IMPORT|WATER|72X50 GR|CAN|Blue|APR 2026|0|3|11|0|5.00|2,100.000
AI|DC JONGGOL|041|Toge|IMPORT|WATER|72X50 GR|CAN|Blue|APR 2026|0|120|128|0|5.00|1,000.000
AI|DC JONGGOL|042|Tomat|IMPORT|WATER|72X50 GR|PAC|Blue|APR 2026|1|1|9|2|5.20|1,000.000
AI|DC JONGGOL|044|Bombay|IMPORT|WATER|72X50 GR|PAC|Blue|APR 2026|1|1|9|1|5.50|1,000.000
AI|DC JONGGOL|001|Cabe|IMPORT|LIGHT|72X50 GR|PAC|Cucumber|APR 2026|4|4|12|4|5.00|2,000.000
AI|DC JONGGOL|004|Terong|IMPORT|LIGHT|72X50 GR|PAC|Cucumber|APR 2026|1|1|9|1|5.20|2,500.000
AI|DC JONGGOL|008|Kentang|IMPORT|LIGHT|72X50 GR|PAC|Cucumber|APR 2026|0|2|10|0|2.00|3,378.000
AI|DC JONGGOL|009|Daging|IMPORT|LIGHT|72X50 GR|PAC|Cucumber|APR 2026|1|1|9|1|2.50|6,600.000
AI|DC JONGGOL|010|Ikan |IMPORT|LIGHT|72X50 GR|PAC|Cucumber|APR 2026|0|0|8|0|8.50|3,500.000
AI|DC JONGGOL|011|Bawang|IMPORT|LIGHT|72X50 GR|PAC|Cucumber|APR 2026|0|6|14|0|5.50|2,000.000
AI|DC JONGGOL|012|Kopi|IMPORT|LIGHT|72X50 GR|PAC|Cucumber|APR 2026|1|1|9|1|0.50|1,500.000
AI|DC JONGGOL|013|Susu|IMPORT|ROUND|72X50 GR|PAC|Oaka|APR 2026|0|4|12|0|5.00|1,500.000
AI|DC JONGGOL|014|Jahe|IMPORT|ROUND|72X50 GR|PAC|Oaka|APR 2026|1|1|9|1|5.00|2,000.000
AI|DC JONGGOL|015|Kunyit|IMPORT|ROUND|72X50 GR|PAC|Oaka|APR 2026|0|0|8|0|5.00|2,000.000
AI|DC JONGGOL|016|Asam|IMPORT|ROUND|72X50 GR|PAC|Oaka|APR 2026|0|1|11|0|0.50|2,000.000
AI|DC JONGGOL|017|Gula|IMPORT|ROUND|72X50 GR|PAC|Oaka|APR 2026|0|0|8|0|5.00|2,000.000
AI|DC JONGGOL|018|Aren|IMPORT|ROUND|72X50 GR|CAN|Oaka|APR 2026|56|56|64|46|5.00|2,000.000
AI|DC JONGGOL|019|Garam|IMPORT|ROUND|72X50 GR|CAN|Oaka|APR 2026|46|46|54|38|5.00|2,000.000
AI|DC JONGGOL|020|Kemiri|IMPORT|ROUND|72X50 GR|BT|Oaka|APR 2026|24|24|32|24|0.50|1,000.000
AI|DC JONGGOL|021|Merica|IMPORT|ROUND|72X50 GR|BT|Oaka|APR 2026|7|7|15|7|0.30|1,000.000
AI|DC JONGGOL|022|Lada|IMPORT|ROUND|72X50 GR|BT|Oaka|APR 2026|8|8|16|6|0.30|1,000.000
AI|DC JONGGOL|023|Mie|IMPORT|ROUND|72X50 GR|BT|Oaka|APR 2026|23|23|31|23|0.80|3,800.000
AI|DC JONGGOL|024|Beras|IMPORT|ROUND|72X50 GR|BT|Oaka|APR 2026|28|28|36|16|5.00|800.000
AI|DC JONGGOL|025|Sirup|IMPORT|ROUND|72X50 GR|BT|Oaka|APR 2026|15|15|23|15|5.20|1,200.000
AI|DC JONGGOL|026|Moka|IMPORT|RICE|72X50 GR|BT|Looked|APR 2026|9|9|17|9|0.50|1,200.000
AI|DC JONGGOL|027|Minyak|IMPORT|RICE|72X50 GR|BT|Looked|APR 2026|67|67|75|67|5.00|2,200.000
AI|DC JONGGOL|028|Sabun Colek|IMPORT|RICE|72X50 GR|BT|Looked|APR 2026|2|2|10|2|5.00|1,900.000
AI|DC JONGGOL|029|Sabun Mandi|IMPORT|RICE|72X50 GR|BT|Looked|APR 2026|11|11|14|5|0.50|800.000
AI|DC JONGGOL|030|Sampo|IMPORT|RICE|72X50 GR|BT|Looked|APR 2026|18|18|26|13|0.40|800.000
AI|DC JONGGOL|031|Wijen|IMPORT|RICE|72X50 GR|BT|Looked|APR 2026|9|9|17|9|0.50|1,000.000
AI|DC JONGGOL|032|Rimpang|IMPORT|RICE|72X50 GR|BT|Looked|APR 2026|16|16|24|16|5.00|1,000.000
AI|DC JONGGOL|033|Dodol|IMPORT|WATER|72X50 GR|BT|Blue|APR 2026|0|3|11|0|0.80|2,600.000
AI|DC JONGGOL|034|Uli|IMPORT|WATER|72X50 GR|BT|Blue|APR 2026|28|28|36|28|0.80|2,600.000
AI|DC JONGGOL|035|Singkong|IMPORT|WATER|72X50 GR|BT|Blue|APR 2026|0|33|32|0|2.00|2,100.000
AI|DC JONGGOL|037|Ubi|IMPORT|WATER|72X50 GR|BT|Blue|APR 2026|18|18|26|11|2.00|2,100.000
AI|DC JONGGOL|038|Terong|IMPORT|WATER|72X50 GR|JAR|Blue|APR 2026|0|36|44|0|5.20|2,500.000
